,净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
394,2023-11-22,0.9892,0.9892,-1.52,开放申购,开放赎回,
395,2023-11-21,1.0045,1.0045,1.21,开放申购,开放赎回,
396,2023-11-20,0.9925,0.9925,-0.06,开放申购,开放赎回,
397,2023-11-17,0.9931,0.9931,-0.68,开放申购,开放赎回,
398,2023-11-16,0.9999,0.9999,-1.38,开放申购,开放赎回,
399,2023-11-15,1.0139,1.0139,0.93,开放申购,开放赎回,
400,2023-11-14,1.0046,1.0046,0.66,开放申购,开放赎回,
401,2023-11-13,0.998,0.998,-0.38,开放申购,开放赎回,
402,2023-11-10,1.0018,1.0018,-1.19,开放申购,开放赎回,
403,2023-11-09,1.0139,1.0139,0.3,开放申购,开放赎回,
404,2023-11-08,1.0109,1.0109,-0.2,开放申购,开放赎回,
405,2023-11-07,1.0129,1.0129,-0.37,开放申购,开放赎回,
406,2023-11-06,1.0167,1.0167,1.76,开放申购,开放赎回,
407,2023-11-03,0.9991,0.9991,0.21,开放申购,开放赎回,
408,2023-11-02,0.997,0.997,-1.07,开放申购,开放赎回,
409,2023-11-01,1.0078,1.0078,-0.93,开放申购,开放赎回,
410,2023-10-31,1.0173,1.0173,-0.16,开放申购,开放赎回,
411,2023-10-30,1.0189,1.0189,-0.38,开放申购,开放赎回,
412,2023-10-27,1.0228,1.0228,1.63,开放申购,开放赎回,
413,2023-10-26,1.0064,1.0064,-1.74,开放申购,开放赎回,
414,2023-10-25,1.0242,1.0242,4.01,开放申购,开放赎回,
415,2023-10-24,0.9847,0.9847,0.6,开放申购,开放赎回,
416,2023-10-23,0.9788,0.9788,-2.13,开放申购,开放赎回,
417,2023-10-20,1.0001,1.0001,-0.38,开放申购,开放赎回,
418,2023-10-19,1.0039,1.0039,-1.94,开放申购,开放赎回,
419,2023-10-18,1.0238,1.0238,-0.89,开放申购,开放赎回,
420,2023-10-17,1.033,1.033,-0.1,开放申购,开放赎回,
421,2023-10-16,1.034,1.034,-0.49,开放申购,开放赎回,
422,2023-10-13,1.0391,1.0391,-1.16,开放申购,开放赎回,
423,2023-10-12,1.0513,1.0513,1.21,开放申购,开放赎回,
424,2023-10-11,1.0387,1.0387,-0.24,开放申购,开放赎回,
425,2023-10-10,1.0412,1.0412,-2.12,开放申购,开放赎回,
426,2023-10-09,1.0637,1.0637,-1.7,开放申购,开放赎回,
427,2023-09-28,1.0821,1.0821,0.2,开放申购,开放赎回,
428,2023-09-27,1.0799,1.0799,-0.01,开放申购,开放赎回,
429,2023-09-26,1.08,1.08,-0.74,开放申购,开放赎回,
430,2023-09-25,1.088,1.088,-0.96,开放申购,开放赎回,
431,2023-09-22,1.0986,1.0986,0.77,开放申购,开放赎回,
432,2023-09-21,1.0902,1.0902,-0.68,开放申购,开放赎回,
433,2023-09-20,1.0977,1.0977,0.34,开放申购,开放赎回,
434,2023-09-19,1.094,1.094,0.73,开放申购,开放赎回,
435,2023-09-18,1.0861,1.0861,-0.47,开放申购,开放赎回,
436,2023-09-15,1.0912,1.0912,0.06,开放申购,开放赎回,
437,2023-09-14,1.0905,1.0905,-0.38,开放申购,开放赎回,
438,2023-09-13,1.0947,1.0947,-0.34,开放申购,开放赎回,
439,2023-09-12,1.0984,1.0984,-0.78,开放申购,开放赎回,
440,2023-09-11,1.107,1.107,-0.37,开放申购,开放赎回,
441,2023-09-08,1.1111,1.1111,-0.67,开放申购,开放赎回,
442,2023-09-07,1.1186,1.1186,-0.96,开放申购,开放赎回,
443,2023-09-06,1.1294,1.1294,-0.76,开放申购,开放赎回,
444,2023-09-05,1.1381,1.1381,-1.16,开放申购,开放赎回,
445,2023-09-04,1.1515,1.1515,2.9,开放申购,开放赎回,
446,2023-09-01,1.119,1.119,1.81,开放申购,开放赎回,
447,2023-08-31,1.0991,1.0991,-1.69,开放申购,开放赎回,
448,2023-08-30,1.118,1.118,0.18,开放申购,开放赎回,
449,2023-08-29,1.116,1.116,0.79,开放申购,开放赎回,
450,2023-08-28,1.1072,1.1072,2.39,开放申购,开放赎回,
451,2023-08-25,1.0814,1.0814,0.14,开放申购,开放赎回,
452,2023-08-24,1.0799,1.0799,-1.1,开放申购,开放赎回,
453,2023-08-23,1.0919,1.0919,-1.64,开放申购,开放赎回,
454,2023-08-22,1.1101,1.1101,0.75,开放申购,开放赎回,
455,2023-08-21,1.1018,1.1018,-0.33,开放申购,开放赎回,
456,2023-08-18,1.1054,1.1054,-1.05,开放申购,开放赎回,
457,2023-08-17,1.1171,1.1171,0.13,开放申购,开放赎回,
458,2023-08-16,1.1157,1.1157,0.42,开放申购,开放赎回,
459,2023-08-15,1.111,1.111,-0.18,开放申购,开放赎回,
460,2023-08-14,1.113,1.113,0.4,开放申购,开放赎回,
461,2023-08-11,1.1086,1.1086,-2.19,开放申购,开放赎回,
462,2023-08-10,1.1334,1.1334,-0.26,开放申购,开放赎回,
463,2023-08-09,1.1363,1.1363,-0.24,开放申购,开放赎回,
464,2023-08-08,1.139,1.139,-0.69,开放申购,开放赎回,
465,2023-08-07,1.1469,1.1469,-1.69,开放申购,开放赎回,
466,2023-08-04,1.1666,1.1666,-0.24,开放申购,开放赎回,
467,2023-08-03,1.1694,1.1694,0.27,开放申购,开放赎回,
468,2023-08-02,1.1662,1.1662,0.29,开放申购,开放赎回,
469,2023-08-01,1.1628,1.1628,-0.92,开放申购,开放赎回,
470,2023-07-31,1.1736,1.1736,1.78,开放申购,开放赎回,
471,2023-07-28,1.1531,1.1531,2.52,开放申购,开放赎回,
472,2023-07-27,1.1248,1.1248,-0.49,开放申购,开放赎回,
473,2023-07-26,1.1303,1.1303,1.08,开放申购,开放赎回,
474,2023-07-25,1.1182,1.1182,4.9,开放申购,开放赎回,
475,2023-07-24,1.066,1.066,-1.52,开放申购,开放赎回,
476,2023-07-21,1.0824,1.0824,0.19,开放申购,开放赎回,
477,2023-07-20,1.0804,1.0804,0.79,开放申购,开放赎回,
478,2023-07-19,1.0719,1.0719,1.78,开放申购,开放赎回,
479,2023-07-18,1.0532,1.0532,0.59,开放申购,开放赎回,
480,2023-07-17,1.047,1.047,-0.26,开放申购,开放赎回,
481,2023-07-14,1.0497,1.0497,0.11,开放申购,开放赎回,
482,2023-07-13,1.0485,1.0485,0.86,开放申购,开放赎回,
483,2023-07-12,1.0396,1.0396,-1.3,开放申购,开放赎回,
484,2023-07-11,1.0533,1.0533,0.52,开放申购,开放赎回,
485,2023-07-10,1.0479,1.0479,0.53,开放申购,开放赎回,
486,2023-07-07,1.0424,1.0424,-0.48,开放申购,开放赎回,
487,2023-07-06,1.0474,1.0474,-0.66,开放申购,开放赎回,
488,2023-07-05,1.0544,1.0544,-1.38,开放申购,开放赎回,
489,2023-07-04,1.0692,1.0692,-0.37,开放申购,开放赎回,
490,2023-07-03,1.0732,1.0732,1.24,开放申购,开放赎回,
491,2023-06-30,1.0601,1.0601,0.24,开放申购,开放赎回,
492,2023-06-29,1.0576,1.0576,-1.44,开放申购,开放赎回,
493,2023-06-28,1.0731,1.0731,-0.57,开放申购,开放赎回,
494,2023-06-27,1.0792,1.0792,3.71,开放申购,开放赎回,
495,2023-06-26,1.0406,1.0406,-1.13,开放申购,开放赎回,
496,2023-06-21,1.0525,1.0525,-1.11,开放申购,开放赎回,
497,2023-06-20,1.0643,1.0643,-2.46,开放申购,开放赎回,
498,2023-06-19,1.0911,1.0911,-1.77,开放申购,开放赎回,
499,2023-06-16,1.1108,1.1108,0.23,开放申购,开放赎回,
500,2023-06-15,1.1082,1.1082,1.17,开放申购,开放赎回,
501,2023-06-14,1.0954,1.0954,0.06,开放申购,开放赎回,
502,2023-06-13,1.0947,1.0947,-0.35,开放申购,开放赎回,
503,2023-06-12,1.0985,1.0985,1.04,开放申购,开放赎回,
504,2023-06-09,1.0872,1.0872,-0.66,开放申购,开放赎回,
505,2023-06-08,1.0944,1.0944,2.02,开放申购,开放赎回,
506,2023-06-07,1.0727,1.0727,-0.33,开放申购,开放赎回,
507,2023-06-06,1.0762,1.0762,0.16,开放申购,开放赎回,
508,2023-06-05,1.0745,1.0745,-0.34,开放申购,开放赎回,
509,2023-06-02,1.0782,1.0782,4.17,开放申购,开放赎回,
510,2023-06-01,1.035,1.035,-0.73,开放申购,开放赎回,
511,2023-05-31,1.0426,1.0426,-0.97,开放申购,开放赎回,
512,2023-05-30,1.0528,1.0528,0.07,开放申购,开放赎回,
513,2023-05-29,1.0521,1.0521,-1.23,开放申购,开放赎回,
514,2023-05-26,1.0652,1.0652,0.47,开放申购,开放赎回,
515,2023-05-25,1.0602,1.0602,-0.62,开放申购,开放赎回,
516,2023-05-24,1.0668,1.0668,-1.1,开放申购,开放赎回,
517,2023-05-23,1.0787,1.0787,-0.3,开放申购,开放赎回,
518,2023-05-22,1.0819,1.0819,-0.07,开放申购,开放赎回,
519,2023-05-19,1.0827,1.0827,-0.18,开放申购,开放赎回,
520,2023-05-18,1.0847,1.0847,-0.81,开放申购,开放赎回,
521,2023-05-17,1.0936,1.0936,-0.26,开放申购,开放赎回,
522,2023-05-16,1.0964,1.0964,-1.42,开放申购,开放赎回,
523,2023-05-15,1.1122,1.1122,0.18,开放申购,开放赎回,
524,2023-05-12,1.1102,1.1102,-1.59,开放申购,开放赎回,
525,2023-05-11,1.1281,1.1281,-0.12,开放申购,开放赎回,
526,2023-05-10,1.1295,1.1295,-0.11,开放申购,开放赎回,
527,2023-05-09,1.1307,1.1307,-0.17,开放申购,开放赎回,
528,2023-05-08,1.1326,1.1326,-0.26,开放申购,开放赎回,
529,2023-05-05,1.1356,1.1356,-0.28,开放申购,开放赎回,
530,2023-05-04,1.1388,1.1388,-0.17,开放申购,开放赎回,
531,2023-04-28,1.1407,1.1407,0.28,开放申购,开放赎回,
532,2023-04-27,1.1375,1.1375,0.37,开放申购,开放赎回,
533,2023-04-26,1.1333,1.1333,0.42,开放申购,开放赎回,
534,2023-04-25,1.1286,1.1286,-1.62,开放申购,开放赎回,
535,2023-04-24,1.1472,1.1472,-1.7,开放申购,开放赎回,
536,2023-04-21,1.167,1.167,-0.99,开放申购,开放赎回,
537,2023-04-20,1.1787,1.1787,-0.56,开放申购,开放赎回,
538,2023-04-19,1.1853,1.1853,-2.23,开放申购,开放赎回,
539,2023-04-18,1.2123,1.2123,-0.21,开放申购,开放赎回,
540,2023-04-17,1.2148,1.2148,0.6,开放申购,开放赎回,
541,2023-04-14,1.2076,1.2076,0.28,开放申购,开放赎回,
542,2023-04-13,1.2042,1.2042,-0.89,开放申购,开放赎回,
543,2023-04-12,1.215,1.215,-0.24,开放申购,开放赎回,
544,2023-04-11,1.2179,1.2179,0.36,开放申购,开放赎回,
545,2023-04-10,1.2135,1.2135,-0.42,开放申购,开放赎回,
546,2023-04-07,1.2186,1.2186,1.23,开放申购,开放赎回,
547,2023-04-06,1.2038,1.2038,-0.01,开放申购,开放赎回,
548,2023-04-04,1.2039,1.2039,-0.75,开放申购,开放赎回,
549,2023-04-03,1.213,1.213,1.51,开放申购,开放赎回,
550,2023-03-31,1.1949,1.1949,-0.5,开放申购,开放赎回,
551,2023-03-30,1.2009,1.2009,1.78,开放申购,开放赎回,
552,2023-03-29,1.1799,1.1799,-0.93,开放申购,开放赎回,
553,2023-03-28,1.191,1.191,-0.44,开放申购,开放赎回,
554,2023-03-27,1.1963,1.1963,-1.69,开放申购,开放赎回,
555,2023-03-24,1.2169,1.2169,-0.9,开放申购,开放赎回,
556,2023-03-23,1.2279,1.2279,-0.1,开放申购,开放赎回,
557,2023-03-22,1.2291,1.2291,0.04,开放申购,开放赎回,
558,2023-03-21,1.2286,1.2286,1.04,开放申购,开放赎回,
559,2023-03-20,1.216,1.216,-0.18,开放申购,开放赎回,
560,2023-03-17,1.2182,1.2182,0.8,开放申购,开放赎回,
561,2023-03-16,1.2085,1.2085,-2.24,开放申购,开放赎回,
562,2023-03-15,1.2362,1.2362,1.9,开放申购,开放赎回,
563,2023-03-14,1.2131,1.2131,-1.69,开放申购,开放赎回,
564,2023-03-13,1.234,1.234,1.0,开放申购,开放赎回,
565,2023-03-10,1.2218,1.2218,-2.32,开放申购,开放赎回,
566,2023-03-09,1.2508,1.2508,-0.97,开放申购,开放赎回,
567,2023-03-08,1.2631,1.2631,-1.06,开放申购,开放赎回,
568,2023-03-07,1.2766,1.2766,-1.61,开放申购,开放赎回,
569,2023-03-06,1.2975,1.2975,-1.67,开放申购,开放赎回,
570,2023-03-03,1.3195,1.3195,-0.29,开放申购,开放赎回,
571,2023-03-02,1.3233,1.3233,1.19,开放申购,开放赎回,
572,2023-03-01,1.3077,1.3077,1.89,开放申购,开放赎回,
573,2023-02-28,1.2834,1.2834,0.56,开放申购,开放赎回,
574,2023-02-27,1.2762,1.2762,-1.24,开放申购,开放赎回,
575,2023-02-24,1.2922,1.2922,-0.96,开放申购,开放赎回,
576,2023-02-23,1.3047,1.3047,-0.3,开放申购,开放赎回,
577,2023-02-22,1.3086,1.3086,-1.25,开放申购,开放赎回,
578,2023-02-21,1.3252,1.3252,0.17,开放申购,开放赎回,
579,2023-02-20,1.323,1.323,4.4,开放申购,开放赎回,
580,2023-02-17,1.2673,1.2673,-0.2,开放申购,开放赎回,
581,2023-02-16,1.2698,1.2698,-1.24,开放申购,开放赎回,
582,2023-02-15,1.2857,1.2857,-0.89,开放申购,开放赎回,
583,2023-02-14,1.2972,1.2972,0.18,开放申购,开放赎回,
584,2023-02-13,1.2949,1.2949,2.65,开放申购,开放赎回,
585,2023-02-10,1.2615,1.2615,0.25,开放申购,开放赎回,
586,2023-02-09,1.2583,1.2583,1.16,开放申购,开放赎回,
587,2023-02-08,1.2439,1.2439,-1.03,开放申购,开放赎回,
588,2023-02-07,1.2568,1.2568,0.81,开放申购,开放赎回,
589,2023-02-06,1.2467,1.2467,-1.62,开放申购,开放赎回,
590,2023-02-03,1.2672,1.2672,-1.07,开放申购,开放赎回,
591,2023-02-02,1.2809,1.2809,0.67,开放申购,开放赎回,
592,2023-02-01,1.2724,1.2724,-0.13,开放申购,开放赎回,
593,2023-01-31,1.274,1.274,0.74,开放申购,开放赎回,
594,2023-01-30,1.2647,1.2647,-0.59,开放申购,开放赎回,
595,2023-01-20,1.2722,1.2722,0.82,开放申购,开放赎回,
596,2023-01-19,1.2619,1.2619,0.26,开放申购,开放赎回,
597,2023-01-18,1.2586,1.2586,-0.86,开放申购,开放赎回,
598,2023-01-17,1.2695,1.2695,0.06,开放申购,开放赎回,
599,2023-01-16,1.2688,1.2688,0.69,开放申购,开放赎回,
600,2023-01-13,1.2601,1.2601,2.7,开放申购,开放赎回,
601,2023-01-12,1.227,1.227,-0.82,开放申购,开放赎回,
602,2023-01-11,1.2372,1.2372,0.36,开放申购,开放赎回,
603,2023-01-10,1.2328,1.2328,-0.24,开放申购,开放赎回,
604,2023-01-09,1.2358,1.2358,-0.23,开放申购,开放赎回,
605,2023-01-06,1.2386,1.2386,0.69,开放申购,开放赎回,
606,2023-01-05,1.2301,1.2301,1.15,开放申购,开放赎回,
607,2023-01-04,1.2161,1.2161,2.71,开放申购,开放赎回,
608,2023-01-03,1.184,1.184,0.44,开放申购,开放赎回,
609,2022-12-31,1.1787,1.1787,-0.01,开放申购,开放赎回,
610,2022-12-30,1.1788,1.1788,0.85,开放申购,开放赎回,
611,2022-12-29,1.1689,1.1689,-1.86,开放申购,开放赎回,
612,2022-12-28,1.1911,1.1911,-0.7,开放申购,开放赎回,
613,2022-12-27,1.1995,1.1995,0.87,开放申购,开放赎回,
614,2022-12-26,1.1891,1.1891,-0.42,开放申购,开放赎回,
615,2022-12-23,1.1941,1.1941,-0.78,开放申购,开放赎回,
616,2022-12-22,1.2035,1.2035,0.0,开放申购,开放赎回,
617,2022-12-21,1.2035,1.2035,0.69,开放申购,开放赎回,
618,2022-12-20,1.1952,1.1952,-1.79,开放申购,开放赎回,
619,2022-12-19,1.217,1.217,-1.91,开放申购,开放赎回,
620,2022-12-16,1.2407,1.2407,1.89,开放申购,开放赎回,
621,2022-12-15,1.2177,1.2177,-1.54,开放申购,开放赎回,
622,2022-12-14,1.2368,1.2368,-0.81,开放申购,开放赎回,
623,2022-12-13,1.2469,1.2469,0.75,开放申购,开放赎回,
624,2022-12-12,1.2376,1.2376,-2.11,开放申购,开放赎回,
625,2022-12-09,1.2643,1.2643,3.23,开放申购,开放赎回,
626,2022-12-08,1.2248,1.2248,0.28,开放申购,开放赎回,
627,2022-12-07,1.2214,1.2214,-1.34,开放申购,开放赎回,
628,2022-12-06,1.238,1.238,-0.71,开放申购,开放赎回,
629,2022-12-05,1.2469,1.2469,3.22,开放申购,开放赎回,
630,2022-12-02,1.208,1.208,-0.6,开放申购,开放赎回,
631,2022-12-01,1.2153,1.2153,0.38,开放申购,开放赎回,
632,2022-11-30,1.2107,1.2107,-1.75,开放申购,开放赎回,
633,2022-11-29,1.2323,1.2323,4.57,开放申购,开放赎回,
634,2022-11-28,1.1784,1.1784,-1.31,开放申购,开放赎回,
635,2022-11-25,1.1941,1.1941,2.21,开放申购,开放赎回,
636,2022-11-24,1.1683,1.1683,0.38,开放申购,开放赎回,
637,2022-11-23,1.1639,1.1639,0.12,开放申购,开放赎回,
638,2022-11-22,1.1625,1.1625,-0.34,开放申购,开放赎回,
639,2022-11-21,1.1665,1.1665,-0.44,开放申购,开放赎回,
640,2022-11-18,1.1717,1.1717,-0.98,开放申购,开放赎回,
641,2022-11-17,1.1833,1.1833,-0.05,开放申购,开放赎回,
642,2022-11-16,1.1839,1.1839,-1.27,开放申购,开放赎回,
643,2022-11-15,1.1991,1.1991,1.76,开放申购,开放赎回,
644,2022-11-14,1.1784,1.1784,1.97,开放申购,开放赎回,
645,2022-11-11,1.1556,1.1556,4.83,开放申购,开放赎回,
646,2022-11-10,1.1024,1.1024,-0.66,开放申购,开放赎回,
647,2022-11-09,1.1097,1.1097,0.53,开放申购,开放赎回,
648,2022-11-08,1.1039,1.1039,0.12,开放申购,开放赎回,
649,2022-11-07,1.1026,1.1026,0.37,开放申购,开放赎回,
650,2022-11-04,1.0985,1.0985,2.56,开放申购,开放赎回,
651,2022-11-03,1.0711,1.0711,-0.54,开放申购,开放赎回,
652,2022-11-02,1.0769,1.0769,1.15,开放申购,开放赎回,
653,2022-11-01,1.0647,1.0647,4.08,开放申购,开放赎回,
654,2022-10-31,1.023,1.023,-2.25,开放申购,开放赎回,
655,2022-10-28,1.0466,1.0466,-4.11,开放申购,开放赎回,
656,2022-10-27,1.0915,1.0915,-0.08,开放申购,开放赎回,
657,2022-10-26,1.0924,1.0924,0.8,开放申购,开放赎回,
658,2022-10-25,1.0837,1.0837,1.03,开放申购,开放赎回,
659,2022-10-24,1.0726,1.0726,-2.76,开放申购,开放赎回,
660,2022-10-21,1.103,1.103,-0.42,开放申购,开放赎回,
661,2022-10-20,1.1077,1.1077,-1.49,开放申购,开放赎回,
662,2022-10-19,1.1245,1.1245,-1.66,开放申购,开放赎回,
663,2022-10-18,1.1435,1.1435,-0.49,开放申购,开放赎回,
664,2022-10-17,1.1491,1.1491,-0.24,开放申购,开放赎回,
665,2022-10-14,1.1519,1.1519,2.64,开放申购,开放赎回,
666,2022-10-13,1.1223,1.1223,-0.83,开放申购,开放赎回,
667,2022-10-12,1.1317,1.1317,1.18,开放申购,开放赎回,
668,2022-10-11,1.1185,1.1185,-0.79,开放申购,开放赎回,
669,2022-10-10,1.1274,1.1274,-1.39,开放申购,开放赎回,
670,2022-09-30,1.1433,1.1433,0.18,开放申购,开放赎回,
671,2022-09-29,1.1412,1.1412,-0.76,开放申购,开放赎回,
672,2022-09-28,1.1499,1.1499,-2.35,开放申购,开放赎回,
673,2022-09-27,1.1776,1.1776,1.8,开放申购,开放赎回,
674,2022-09-26,1.1568,1.1568,-0.62,开放申购,开放赎回,
675,2022-09-23,1.164,1.164,-1.12,开放申购,开放赎回,
676,2022-09-22,1.1772,1.1772,-1.22,开放申购,开放赎回,
677,2022-09-21,1.1917,1.1917,-0.97,开放申购,开放赎回,
678,2022-09-20,1.2034,1.2034,-0.41,开放申购,开放赎回,
679,2022-09-19,1.2083,1.2083,-1.97,开放申购,开放赎回,
680,2022-09-16,1.2326,1.2326,-3.73,开放申购,开放赎回,
681,2022-09-15,1.2804,1.2804,0.45,开放申购,开放赎回,
682,2022-09-14,1.2747,1.2747,-0.13,开放申购,开放赎回,
683,2022-09-13,1.2763,1.2763,0.16,开放申购,开放赎回,
684,2022-09-09,1.2742,1.2742,3.48,开放申购,开放赎回,
685,2022-09-08,1.2314,1.2314,-0.23,开放申购,开放赎回,
686,2022-09-07,1.2343,1.2343,-1.06,开放申购,开放赎回,
687,2022-09-06,1.2475,1.2475,0.84,开放申购,开放赎回,
688,2022-09-05,1.2371,1.2371,-0.26,开放申购,开放赎回,
689,2022-09-02,1.2403,1.2403,-0.66,开放申购,开放赎回,
690,2022-09-01,1.2486,1.2486,0.43,开放申购,开放赎回,
691,2022-08-31,1.2432,1.2432,0.4,开放申购,开放赎回,
692,2022-08-30,1.2382,1.2382,-0.47,开放申购,开放赎回,
693,2022-08-29,1.2441,1.2441,-0.23,开放申购,开放赎回,
694,2022-08-26,1.247,1.247,-0.23,开放申购,开放赎回,
695,2022-08-25,1.2499,1.2499,1.1,开放申购,开放赎回,
696,2022-08-24,1.2363,1.2363,-2.25,开放申购,开放赎回,
697,2022-08-23,1.2647,1.2647,-2.36,开放申购,开放赎回,
698,2022-08-22,1.2953,1.2953,-0.02,开放申购,开放赎回,
699,2022-08-19,1.2955,1.2955,0.1,开放申购,开放赎回,
700,2022-08-18,1.2942,1.2942,-1.25,开放申购,开放赎回,
701,2022-08-17,1.3106,1.3106,-0.35,开放申购,开放赎回,
702,2022-08-16,1.3152,1.3152,1.28,开放申购,开放赎回,
703,2022-08-15,1.2986,1.2986,-0.25,开放申购,开放赎回,
704,2022-08-12,1.3019,1.3019,0.76,开放申购,开放赎回,
705,2022-08-11,1.2921,1.2921,1.69,开放申购,开放赎回,
706,2022-08-10,1.2706,1.2706,-0.51,开放申购,开放赎回,
707,2022-08-09,1.2771,1.2771,-0.62,开放申购,开放赎回,
708,2022-08-08,1.2851,1.2851,1.64,开放申购,开放赎回,
709,2022-08-05,1.2644,1.2644,1.11,开放申购,开放赎回,
710,2022-08-04,1.2505,1.2505,0.64,开放申购,开放赎回,
711,2022-08-03,1.2426,1.2426,-1.11,开放申购,开放赎回,
712,2022-08-02,1.2566,1.2566,-3.29,开放申购,开放赎回,
713,2022-08-01,1.2993,1.2993,-0.53,开放申购,开放赎回,
714,2022-07-29,1.3062,1.3062,-0.73,开放申购,开放赎回,
715,2022-07-28,1.3158,1.3158,0.9,开放申购,开放赎回,
716,2022-07-27,1.3041,1.3041,-0.66,开放申购,开放赎回,
717,2022-07-26,1.3128,1.3128,1.43,开放申购,开放赎回,
718,2022-07-25,1.2943,1.2943,-0.2,开放申购,开放赎回,
719,2022-07-22,1.2969,1.2969,-1.27,开放申购,开放赎回,
720,2022-07-21,1.3136,1.3136,-1.2,开放申购,开放赎回,
721,2022-07-20,1.3295,1.3295,0.09,开放申购,开放赎回,
722,2022-07-19,1.3283,1.3283,-0.87,开放申购,开放赎回,
723,2022-07-18,1.34,1.34,1.92,开放申购,开放赎回,
724,2022-07-15,1.3148,1.3148,-3.27,开放申购,开放赎回,
725,2022-07-14,1.3592,1.3592,-2.11,开放申购,开放赎回,
726,2022-07-13,1.3885,1.3885,0.86,开放申购,开放赎回,
727,2022-07-12,1.3766,1.3766,0.78,开放申购,开放赎回,
728,2022-07-11,1.3659,1.3659,-1.58,开放申购,开放赎回,
729,2022-07-08,1.3878,1.3878,-0.4,开放申购,开放赎回,
730,2022-07-07,1.3934,1.3934,-0.59,开放申购,开放赎回,
731,2022-07-06,1.4016,1.4016,-1.41,开放申购,开放赎回,
732,2022-07-05,1.4217,1.4217,-2.54,开放申购,开放赎回,
733,2022-07-04,1.4587,1.4587,0.32,开放申购,开放赎回,
734,2022-07-01,1.4541,1.4541,-0.3,开放申购,开放赎回,
735,2022-06-30,1.4585,1.4585,2.69,开放申购,开放赎回,
736,2022-06-29,1.4203,1.4203,-0.01,开放申购,开放赎回,
737,2022-06-28,1.4205,1.4205,0.36,开放申购,开放赎回,
738,2022-06-27,1.4154,1.4154,1.37,开放申购,开放赎回,
739,2022-06-24,1.3963,1.3963,1.26,开放申购,开放赎回,
740,2022-06-23,1.3789,1.3789,1.51,开放申购,开放赎回,
741,2022-06-22,1.3584,1.3584,-2.14,开放申购,开放赎回,
742,2022-06-21,1.3881,1.3881,0.31,开放申购,开放赎回,
743,2022-06-20,1.3838,1.3838,2.29,开放申购,开放赎回,
744,2022-06-17,1.3528,1.3528,0.37,开放申购,开放赎回,
745,2022-06-16,1.3478,1.3478,-0.73,开放申购,开放赎回,
746,2022-06-15,1.3577,1.3577,2.53,开放申购,开放赎回,
747,2022-06-14,1.3242,1.3242,0.17,开放申购,开放赎回,
748,2022-06-13,1.322,1.322,-1.03,开放申购,开放赎回,
749,2022-06-10,1.3357,1.3357,0.83,开放申购,开放赎回,
750,2022-06-09,1.3247,1.3247,-1.11,开放申购,开放赎回,
751,2022-06-08,1.3396,1.3396,-0.07,开放申购,开放赎回,
752,2022-06-07,1.3405,1.3405,0.16,开放申购,开放赎回,
753,2022-06-06,1.3383,1.3383,-0.38,开放申购,开放赎回,
754,2022-06-02,1.3434,1.3434,-0.21,开放申购,开放赎回,
755,2022-06-01,1.3462,1.3462,1.49,开放申购,开放赎回,
756,2022-05-31,1.3265,1.3265,-0.05,开放申购,开放赎回,
757,2022-05-30,1.3271,1.3271,-0.32,开放申购,开放赎回,
758,2022-05-27,1.3314,1.3314,-0.56,开放申购,开放赎回,
759,2022-05-26,1.3389,1.3389,0.99,开放申购,开放赎回,
760,2022-05-25,1.3258,1.3258,0.88,开放申购,开放赎回,
761,2022-05-24,1.3142,1.3142,-3.37,开放申购,开放赎回,
762,2022-05-23,1.3601,1.3601,0.18,开放申购,开放赎回,
763,2022-05-20,1.3577,1.3577,2.09,开放申购,开放赎回,
764,2022-05-19,1.3299,1.3299,0.99,开放申购,开放赎回,
765,2022-05-18,1.3169,1.3169,-1.02,开放申购,开放赎回,
766,2022-05-17,1.3305,1.3305,0.07,开放申购,开放赎回,
767,2022-05-16,1.3296,1.3296,0.35,开放申购,开放赎回,
768,2022-05-13,1.3249,1.3249,1.3,开放申购,开放赎回,
769,2022-05-12,1.3079,1.3079,-0.49,开放申购,开放赎回,
770,2022-05-11,1.3144,1.3144,-0.79,开放申购,开放赎回,
771,2022-05-10,1.3249,1.3249,1.76,开放申购,开放赎回,
772,2022-05-09,1.302,1.302,0.18,开放申购,开放赎回,
773,2022-05-06,1.2996,1.2996,-2.75,开放申购,开放赎回,
774,2022-05-05,1.3364,1.3364,1.86,开放申购,开放赎回,
775,2022-04-29,1.312,1.312,1.67,开放申购,开放赎回,
776,2022-04-28,1.2904,1.2904,-0.68,开放申购,开放赎回,
777,2022-04-27,1.2993,1.2993,4.14,开放申购,开放赎回,
778,2022-04-26,1.2476,1.2476,0.27,开放申购,开放赎回,
779,2022-04-25,1.2443,1.2443,-4.08,开放申购,开放赎回,
780,2022-04-22,1.2972,1.2972,1.26,开放申购,开放赎回,
781,2022-04-21,1.2811,1.2811,-3.73,开放申购,开放赎回,
782,2022-04-20,1.3308,1.3308,-2.82,开放申购,开放赎回,
783,2022-04-19,1.3694,1.3694,-0.7,开放申购,开放赎回,
784,2022-04-18,1.3791,1.3791,-0.78,开放申购,开放赎回,
785,2022-04-15,1.3899,1.3899,-1.15,开放申购,开放赎回,
786,2022-04-14,1.4061,1.4061,1.21,开放申购,开放赎回,
787,2022-04-13,1.3893,1.3893,-2.48,开放申购,开放赎回,
